id,title,tags
484247,A Simple Favor,crime thriller mystery comedy anna kendrick blake lively henry golding rupert friend linda cardellini paul feig based on novel or book small town widow female friendship life insurance best friend missing person vlogger  en
500682,The Highwaymen,crime drama thriller kevin costner woody harrelson kathy bates john carroll lynch thomas mann john lee hancock fbi bank robber texas ranger based on true story tracker cops and robbers  forensic science criminal gang 1930s bonnie and clyde manhunt legendary hero retired lawman  en
535581,The Dead Don't Die,comedy horror fantasy bill murray adam driver tilda swinton chloë sevigny steve buscemi jim jarmusch pennsylvania usa cemetery small town hermit recycling diner b movie breaking the fourth wall zombie police officer horror comedy  en
464502,Acrimony,thriller taraji p. henson danielle nicolet ajiona alexus lyriq bent jazmyn simon tyler perry revenge  en
428836,Ophelia,drama romance history daisy ridley naomi watts clive owen george mackay tom felton claire mccarthy lady in waiting hamlet reinterpretation shakespeare  en
353070,Going in Style,crime comedy morgan freeman michael caine alan arkin joey king matt dillon zach braff retiree old man bank robbery retired elderly bank heist  en
500922,A Score to Settle,action thriller drama nicolas cage noah le gros karolina wydra benjamin bratt mohamed karim shawn ku unknown  en
283591,The Secret Scripture,drama romance rooney mara theo james vanessa redgrave eric bana jack reynor jim sheridan based on novel or book ireland unfulfilled love 1920s 1930s  en
429471,Captive State,sci-fi action horror thriller john goodman ashton sanders jonathan majors vera farmiga kevin dunn rupert wyatt chicago illinois dystopia alien apocalypse alien invasion 2020s  en
424781,Sorry to Bother You,fantasy sci-fi comedy lakeith stanfield tessa thompson jermaine fowler omari hardwick terry crews boots riley slavery oakland california satire poverty telemarketer telemarketing human animal hybid race relations modern slavery  en
456750,"Game Over, Man!",action comedy adam devine anders holm blake anderson utkarsh ambudkar jamie demetriou kyle newacheck hostage die hard scenario buddies  en
509585,7500,action drama thriller joseph gordon levitt omid memar aylin tezel carlo kitzlinger patrick vollrath kidnapping pilot flight flight attendant attentat prise d'otages  en
458737,First Reformed,drama ethan hawke amanda seyfried cedric the entertainer victoria hill philip ettinger paul schrader christianity pastor explosive climate change church choir diary minister pregnancy funeral widow global warming faith priest cancer religion morality barbed wire church alcoholic environment eco terrorism ex wife environmentalism reverend abortion new york upstatenew york religious themes religious guilt  en
292280,The Bye Bye Man,horror thriller douglas smith lucien laviscount cressida bonas doug jones michael trucco stacy title wisconsin supernatural urban legend hooded figure woman director young adult college student  en
436274,Radius,thriller drama horror diego klattenhoff charlotte sullivan brett donahue bradley sawatzky nazariy demkowicz steeve léonardcaroline labrèche amnesia twin sister police murder car accident death missing person woman director  en
417678,"Everything, Everything",drama romance amandla stenberg nick robinson anika noni rose ana de la reguera taylor hickson stella meghie nurse based on novel or book isolation love neighbor teenage girl air teenage love illness sheltered taking a risk based on young adult novel  en
434203,Newness,romance drama nicholas hoult laia costa danny huston courtney eaton matthew gray gubler drake doremus unknown  en
414191,Our House,horror drama thriller thomas mann nicola peltz beckham kate moyer percy hynes white christine horne anthony scott burns haunted house house paranormal orphan siblings  en
426618,Where Hands Touch,war drama romance amandla stenberg george mackay abbie cornish christopher eccleston tom sweet amma asante jew persecution nazi hitler youth interracial romance coming of age racism 1940s  en
454992,The Spy Who Dumped Me,action comedy mila kunis kate mckinnon justin theroux sam heughan lolly adefope susanna fogel paris france berlin germany spy prague czech republic female friendship best friend los angeles california save the day acrobats edward snowden  en
436373,Primal Rage,horror casey gagliardi andrew joseph montgomery jameson pazak eloy casados justin rain patrick magee bigfoot forest woods gore car accident bow and arrow ex con  en
470229,Summer of 84,thriller mystery drama horror graham verchere judah lewis caleb emery cory gruter andrew françois simardanouk whissellyoann-karl whissell camera friendship paperboy cop murder basement suburbia serial killer teenage crush walkie talkie group of friends news report 1980s retro horror  en
406761,Hotel Artemis,thriller sci-fi action jodie foster sterling k. brown sofia boutella jeff goldblum brian tyree henry drew pearce nurse hotel riot orderly dystopia street riots agoraphobia los angeles california death of son riot police near future clandestine hospital 2020s  en
416144,Hotel Mumbai,thriller history drama action dev patel armie hammer nazanin boniadi tilda cobham hervey anthony maras husband wife relationship mumbai (bombay) india based on true story india struggle for survival religious fundamentalism terrorist attack luxury hotel jihadist terrorist 2000s  en
445629,Fighting with My Family,comedy florence pugh lena headey nick frost vince vaughn jack lowden stephen merchant england biography wrestling sports based on true story family drama family norfolk  en
467342,Destruction: Los Angeles,action adventure craig sheffer cynthia watros romeo miller emmanuelle vaugier c.j. valleroy tibor takács earthquake reporter los angeles california volcanic eruption epicenter  en
452507,1922,horror crime drama thomas jane molly parker dylan schmid kaitlyn bernard neal mcdonough zak hilditch based on novel or book parent child relationship ranch hallucination haunted house greed murder haunting corpse guilt vengeful ghost farmer stealing money hidden corpse rat guilty conscience cornfield  en
397837,Before I Fall,drama mystery thriller fantasy zoey deutch halston sage elena kampouris jennifer beals logan miller ry russo-young based on novel or book time loop female protagonist mumblecore teen drama based on young adult novel  en
501907,A Beautiful Day in the Neighborhood,drama history matthew rhys tom hanks chris cooper susan kelechi watson maryann plunkett marielle heller journalist male friendship biography friendship breaking the fourth wall estranged father 1990s based on magazine newspaper or article  en
511322,The Good Liar,crime helen mirren ian mckellen russell tovey jim carter mark lewis jones bill condon based on novel or book con artist  en
396461,Under the Silver Lake,crime drama mystery andrew garfield riley keough topher grace callie hernandez don mcmanus david robert mitchell secret society seduction surrealism dark comedy dream sequence voyeur part animation neo noir hollywood hills subliminal message  en
582570,Sextuplets,comedy marlon wayans michael ian black molly shannon glynn turman bresha webb michael tiddes unknown  en
324542,Sleepless,action crime thriller jamie foxx michelle monaghan dermot mulroney scoot mcnairy david harbour baran bo odar robbery kidnapping gangster organized crime undercover cop mobster police corruption las vegas  en
619278,Inside Man: Most Wanted,action thriller aml ameen rhea seehorn roxanne mckee tanya van graan jessica sutton m. j. bassett neo nazism hostage taking bank robbery hostage negotiator  en
400710,Flatliners,drama horror thriller elliot page diego luna nina dobrev james norton kiersey clemons niels arden oplev bullying remake accidental death death medical student guilty conscience near death experience competitiveness scientific experiment  en
544431,The Clovehitch Killer,drama mystery crime dylan mcdermott charlie plummer samantha mathis madisen beaty brenna sherman duncan skiles investigation coming of age serial killer psychological thriller church surveillance dark past boy scouts sadistic psychopath 1990s urban gothic father son relationship case file  en
448776,A Prayer Before Dawn,drama action crime joe cole vithaya pansringarm pornchanok mabklang somrak khamsing nicolas shake jean-stéphane sauvaire prison based on novel or book prisoner thailand biography based on true story muay thai kick boxing based on memoir or autobiography drugs outsider boxing thai boxing ladyboy chiang mai  en
521647,Darc,action thriller tony schiena armand assante sho ikushima dawn olivieri kevan ohtsji julius r. nasso yakuza human trafficking interpol  en
446696,Life Itself,drama romance oscar isaac olivia wilde annette bening antonio banderas mandy patinkin dan fogelman pregnancy family relationships theme song estranged couple intercultural relationship unreliable narrator traumatic accident traumatic childhood expecting psychiatric treatment  en
700348,The Intern - A Summer of Lust,drama lena anderson casey calvert michael vegas kali sudhra bishop black erika lust erotic movie  en
332283,Mary Shelley,romance drama elle fanning douglas booth bel powley stephen dillane joanne froggatt haifaa al-mansour literature biography poet based on true story prometheus woman director 19th century lord byron percy shelly  en
514277,Mara,crime horror thriller olga kurylenko javier botet mitch eakins lance e. nichols rosie fellner clive tonge bedroom fear sleep paralysis demonic spirit suffocating  en
454294,The Kid Who Would Be King,action adventure fantasy family louis ashbourne serkis dean chaumoo tom taylor rhianna dorris denise gough joe cornish sword menace magic epic cornwall england knight medieval enchantress evil woman excalibur stonehenge quest led zeppelin  en
523777,Next Gen,animation action adventure comedy family sci-fi john krasinski charlyne yi jason sudeikis michael peña david cross joe ksanderkevin r. adams protection friendship bully memory robot  en
450932,Armed Response,action horror thriller wesley snipes anne heche dave annable colby lopez kyle clements john stockwell unknown  en
566039,Christmas with a Prince,drama romance tv movie comedy kaitlyn leeb nick hounslow josh dean melinda shankar charles shaughnessy justin g. dyck based on novel or book royalty christmas  en
467632,Bad Samaritan,thriller crime horror david tennant robert sheehan kerry condon carlito olivero jacqueline byers dean devlin fbi portland oregon oregon usa cabin police murder serial killer captive valet trust fund facebook burglars  en
399796,Life of the Party,comedy melissa mccarthy molly gordon gillian jacobs maya rudolph julie bowen ben falcone housewife college daughter  en
623195,Falling Inn Love,romance comedy christina milian adam demos jeffrey bowyer chapman anna jullienne roger kumble san francisco california new zealand romance interracial relationship inn renovation  en
463684,Velvet Buzzsaw,thriller mystery horror rene russo jake gyllenhaal zawe ashton tom sturridge toni collette dan gilroy art collector supernatural satire dark comedy consumerism art house social satire art thief art dealer art theft commercialism media criticism  en
336890,Goon: Last of the Enforcers,comedy seann william scott alison pill marc andré grondin wyatt russell jay baruchel ice hockey  en
458109,Spinning Man,mystery thriller crime guy pearce pierce brosnan minnie driver alexandra shipp odeya rush simon kaijser california philosophy husband wife relationship lake cheerleader suspicion police teenage girl lawyer fear summer vacation interrogation high school student missing person homicide detective family man perception college student absent minded doubts college professor kayaking linguistics slow burn married with children  en
199928,The Outsider,crime drama mystery jared leto tadanobu asano kippei shiina shioli kutsuna min tanaka martin zandvliet japan yakuza osaka japan post world war ii  en
491283,Judy,drama history music renée zellweger jessie buckley finn wittrock rufus sewell michael gambon rupert goold london england drug abuse drug addiction biography celebrity addiction singer 1960s gay  en
428446,Walking Out,adventure drama thriller matt bomer josh wiggins bill pullman alex neustaedter lily gladstone alex smithandrew j. smith montana parent child relationship becoming an adult grizzly bear wilderness hunting accident flashback survival bear coming of age snow hunting bear attack estranged father moose hunting  en
425931,The Black Room,horror comedy natasha henstridge lukas hassel lin shaye dominique swain augie duke rolfe kanefsky possession demon sister in law incubus dream house erotic horror  en
340270,The Healer,family drama comedy oliver jackson cohen camilla luddington jonathan pryce jorge garcia paco arango love child cancer personal growth healing gift  en
506528,Harriet,drama history cynthia erivo leslie odom jr. joe alwyn clarke peters vanessa bell calloway kasi lemmons southern usa slavery biography harriet tubman 19th century underground railroad  en
529983,The Poison Rose,thriller crime john travolta morgan freeman famke janssen robert patrick peter stormare george gallofrancesco cinquemani texas neo noir  en
500475,SuperFly,action crime trevor jackson jason mitchell michael kenneth williams lex scott davis jennifer morrison director x. gambling corruption famous score nightclub arrest police money driving revolver  en
510938,The Matchmaker's Playbook,romance nick bateman caitlin carver tyler johnson justene alpert trey tucker tosca musk based on novel or book  en
540158,High Strung Free Dance,music romance drama thomas doherty harry jarvis juliet doherty jane seymour ace bhatti michael damian new york city dancing  en
416494,Status Update,comedy fantasy sci-fi ross lynch olivia holt harvey guillén gregg sulkin courtney eaton scott speer high school social media divorced parents  en
548754,River Runs Red,thriller crime taye diggs john cusack george lopez luke hemsworth gianni capaldi wes miller detective police murder  en
409582,7 Guardians of the Tomb,action adventure horror li bingbing kellan lutz kelsey grammer wu zun stef dawson kimble rendall china sandstorm giant spider spider chinese tomb spider web archaeological expedition  en
353576,The Con Is On,comedy crime uma thurman tim roth alice eve parker posey sofía vergara james oakley gambling mobster jewel theft  en
492336,Deep Blue Sea 2,action horror sci-fi danielle savre rob mayes michael beach nathan lynn kim syster darin scott shark attack sequel gore creature scientist shark  en
515333,Amateur,drama michael rainey jr. josh charles sharon leal brian j. white corey parker robinson ryan koo sports basketball sport competition  en
504562,Motherless Brooklyn,drama thriller edward norton bruce willis gugu mbatha raw alec baldwin edward norton based on novel or book jazz club tourette syndrome brooklyn new york city private detective murder investigation political corruption neo noir 1950s  en
466411,Speed Kills,crime drama thriller john travolta katheryn winnick jennifer esposito matthew modine james remar john luessenhopjodi scurfield based on novel or book sports based on true story  en
369192,Battle of the Sexes,comedy drama history andrea riseborough sarah silverman bill pullman emma stone steve carell jonathan daytonvalerie faris 1970s tennis tennis player biography sports femme fatale based on true story battle of the sexes female athlete determination women's rights chauvinisim tennis match exhibition match  en
449755,Christmas Inheritance,romance comedy eliza taylor andie macdowell jake lacy ben rosenbaum neil crone ernie barbarash snowstorm inheritance christmas card true love christmas  en
418680,Goodbye Christopher Robin,family history drama domhnall gleeson margot robbie kelly macdonald will tilston alex lawther simon curtis new york city bookshop jealousy tree house biography promise bullying based on true story betrayal marriage engagement bedtime story storybook children's author  en
407445,Breathe,drama romance andrew garfield claire foy hugh bonneville tom hollander miranda raison andy serkis biography based on true story  en
454615,Black Water,action thriller jean claude van damme dolph lundgren patrick kilpatrick al sapienza pasha patriki submarine cia martial arts operative deep cover black site  en
455551,The Recall,sci-fi horror wesley snipes rj mitte jedidiah goodacre laura bilgeri niko pepaj mauro borrelli unknown  en
459202,Boo 2! A Madea Halloween,horror comedy tyler perry cassi davis diamond white yousef erakat hannah stocking tyler perry halloween sequel  en
433502,The Aftermath,war drama romance keira knightley alexander skarsgård jason clarke martin compston kate phillips james kent based on novel or book post war germany post world war ii hamburg germany 1940s  en
503616,Second Act,romance comedy jennifer lopez vanessa hudgens leah remini milo ventimiglia treat williams peter segal mother career woman forty something second chance job hunting facebook career resurrection finance  en
462919,Sierra Burgess Is a Loser,comedy drama romance shannon purser kristine froseth noah centineo rj cyler chrissy metz ian samuels loser based on play or musical texting stage adaptation catfishing ugly girl popular girl high school drama  en
453201,The 15:17 to Paris,thriller history drama ray corasani spencer stone anthony sadler alek skarlatos judy greer clint eastwood paris france based on novel or book terrorist classroom train terrorism terrorist group  en
515741,Angel of Mine,drama thriller mystery noomi rapace yvonne strahovski luke evans richard roxburgh rachel gordon kim farrant obsession australia stalker swimming pool remake grief stalking home invasion ice skating divorced couple mother daughter relationship  en
354287,War Machine,comedy drama war brad pitt anthony michael hall emory cohen john magaro topher grace david michôd journalist based on novel or book afghanistan us army historical fiction exposé satirical u.s. general born leader charismatic nato forces  en
524659,Crown Vic,crime drama thomas jane luke kleintank josh hopkins david krumholtz bridget moynahan joel souza police brutality drug addiction patrol los angeles california police officer rookie cop one night  en
611605,1BR,thriller drama horror nicole brydon bloom giles matthey taylor nichols alan blumenfeld naomi grossman david marmor cat cult murder brainwashing los angeles california torture apartment building estranged father father daughter relationship  en
532638,Open 24 Hours,horror thriller vanessa grasse emily tennant brendan fletcher cole vigue daniel o'meara padraig reynolds gas station isolation hallucination delusion burned alive murder serial killer obsessive love  en
421658,Final Score,action thriller dave bautista pierce brosnan ray stevenson amit shah lara peake scott mann revolution terrorism football (soccer) stadium football (soccer) match  en
376865,High Life,sci-fi drama mystery robert pattinson juliette binoche andré 3000 mia goth agata buzek claire denis baby space travel black hole murder survival infertility convict dangerous mission woman director deep space conception damned spaceship  en
430354,Bushwick,thriller action dave bautista brittany snow angelic zambrana jeremie harris myra lucretia taylor cary murnionjonathan milott invasion brooklyn new york city  en
468224,Tolkien,war drama romance nicholas hoult lily collins colm meaney derek jacobi harry gilby dome karukoski world war i male friendship biography based on true story coming of age mentor protégé relationship boys' school troubled relationship oxford university birmingham male writer boys club edwardian england early 1900s  en
418879,The Current War,drama history benedict cumberbatch michael shannon nicholas hoult katherine waterston tom holland alfonso gomez-rejon biography 19th century  en
457136,Mary Queen of Scots,drama history saoirse ronan margot robbie jack lowden joe alwyn david tennant josie rourke scotland based on novel or book cousin royal family biography queen elizabeth i tudor female prisoner cousin cousin relationship woman director 16th century british monarchy stuarts  en
292011,Richard Jewell,drama history crime paul walter hauser jon hamm kathy bates sam rockwell olivia wilde clint eastwood biography standard police procedure cautionary tale  en
385332,Terminal,crime drama thriller margot robbie simon pegg dexter fletcher max irons mike myers vaughn stein assassin double life revenge criminal mastermind pulp neo noir fatal  en
431112,Awakening the Zodiac,crime drama mystery thriller shane west leslie bibb matt craven nicholas campbell stephen mchattie jonathan wright serial killer reward zodiac killer  en
384680,Hostiles,western drama history christian bale rosamund pike wes studi jesse plemons adam beach scott cooper montana new mexico chief native american native american reservation bigotry 19th century indigenous peoples new mexico territory  en
531509,Otherhood,comedy angela bassett patricia arquette felicity huffman jake hoffman jake lacy cindy chupack new york city road trip motherhood  en
485415,Day of the Dead: Bloodline,action horror sophie skelton johnathon schaech cristina serafini teodora duhovnikova jeff gum hèctor hernández vicens bunker remake zombie doctor living dead sick child zombie apocalypse  en
469721,The Cured,horror drama sci-fi elliot page sam keeley tom vaughan lawlor stuart graham david freyne infection flashback zombie disease military cure pack  en
487558,BlacKkKlansman,comedy crime drama history john david washington adam driver topher grace laura harrier alec baldwin spike lee ku klux klan based on novel or book 1970s black panther party biography based on true story undercover cop racism based on memoir or autobiography revisionist history white supremacy  en
457041,Elizabeth Harvest,sci-fi thriller horror mystery abbey lee ciarán hinds carla gugino matthew beard dylan baker sebastian gutierrez husband wife relationship cloning scientist newlywed locked room  en
453755,Arctic,drama mads mikkelsen maria thelma smáradóttir tintrinai thikhasuk unknown unknown joe penna fire helicopter fish polar bear arctic polar circle region survival snow injury flare helicopter crash  en
401200,Kursk,drama history thriller action matthias schoenaerts léa seydoux peter simonischek august diehl max von sydow thomas vinterberg submarine based on true story struggle for survival russian politics russian history sunken submarine naval disaster underwater rescue  en
419472,The Polka King,comedy jack black jenny slate jason schwartzman jacki weaver j.b. smoove maya forbes unknown  en
462181,Palm Swings,comedy drama romance sugar lyn beard jackson davis tia carrere diane farr chaka forman sean hoessli lifestyle orgy group sex palm springs swinger voyeur sex party wife swapping  en
535265,Killers Anonymous,action thriller crime mystery tommy flanagan jessica alba gary oldman rhyon nicole brown myanna buring martin owen unknown  en
460668,I Feel Pretty,comedy romance amy schumer michelle williams tom hopper rory scovel adrian martinez abby kohnmarc silverstein confidence delusion head injury cosmetics  en
301355,Message from the King,thriller chadwick boseman luke evans alfred molina teresa palmer natalie martinez fabrice du welz tattoo flashback morgue money los angeles california drugs dentist motel room vengeance south african  en
586347,The Hard Way,action michael jai white luke goss randy couture madalina anea grant campbell keoni waxman ex lover drugs romania death of a brother  en
565310,The Farewell,comedy drama awkwafina zhao shuzhen tzi ma diana lin hong lu lulu wang family relationships wedding east asian lead family reunion grandmother chinese american family gathering ethical dilemma woman director lung cancer asian american  en
454652,Colette,drama history keira knightley dominic west denise gough fiona shaw robert pugh wash westmoreland paris france nobel prize biography author 19th century abusive marriage  en
390061,Mark Felt: The Man Who Brought Down the White House,drama history thriller liam neeson diane lane maika monroe wendi mclendon covey peter landesman usa president 1970s fbi scandal richard nixon cover up usa politics  en
369196,I Spit on Your Grave: Déjà Vu,horror thriller camille keaton jamie bernadette maria olsen jim tavaré jonathan peacy meir zarchi rape sequel revenge rape and revenge  en
369560,Drunk Parents,comedy alec baldwin salma hayek joe manganiello treat williams michelle veintimilla fred wolf daughter drunk parents financial crisis comic drunk scheme  en
289222,The Zookeeper's Wife,drama history war jessica chastain daniel brühl johan heldenbergh michael mcelhatton timothy radford niki caro holocaust (shoah) world war ii nazi biography zookeeper  en
501851,Ouija House,horror mischa barton tara reid carly schroeder dee wallace chris mulkey ben demaree ouija ouija board  en
346709,Line of Duty,thriller crime giancarlo esposito dina meyer courtney eaton ben mckenzie aaron eckhart steven c. miller unknown  en
421792,Down a Dark Hall,thriller drama fantasy horror annasophia robb uma thurman isabelle fuhrman victoria moroles noah silver rodrigo cortés music teacher haunted house private school boarding school horror thriller possessed math teacher schoolgirl teacher student relationship troubled teen isolated house art teacher locked room mystery literature teacher  en
334521,Free Fire,action crime mystery brie larson sharlto copley armie hammer cillian murphy jack reynor ben wheatley 1970s sniper boston massachusetts gang shootout warehouse  en
427900,Home Again,comedy drama romance reese witherspoon pico alexander michael sheen candice bergen nat wolff hallie meyers-shyer chance love hollywood los angeles california family woman director  en
514921,The Aeronauts,adventure drama romance eddie redmayne felicity jones tom courtenay phoebe fox himesh patel tom harper cloud hot air balloon biography aeronautics 19th century  en
503125,Little Monsters,horror comedy lupita nyong'o alexander england josh gad diesel la torraca kat stewart abe forsythe zombie zombie apocalypse  en
476926,The Titan,sci-fi thriller sam worthington taylor schilling tom wilkinson agyness deyn nathalie emmanuel lennart ruff husband wife relationship nasa sacrifice pilot saturn transformation dystopia swimming pool murder genetic mutation human experiment scientific experiment  en
347629,Thank You for Your Service,drama war miles teller haley bennett joe cole amy schumer beulah koale jason hall post traumatic stress disorder based on novel or book biography soldier military war psychology  en
477510,Dog Days,romance comedy nina dobrev vanessa hudgens adam pally eva longoria rob corddry ken marino dog pets  en
500916,Primal,action nicolas cage famke janssen kevin durand jeremy jay nazario lamonica garrett nick powell assassin amazon freighter big game hunter exotic animals  en
336000,The Glass Castle,drama brie larson woody harrelson naomi watts max greenfield sarah snook destin daniel cretton dysfunctional family based on memoir or autobiography father daughter relationship  en
50022,Super Troopers 2,comedy crime mystery jay chandrasekhar kevin heffernan steve lemme erik stolhanske paul soter jay chandrasekhar police cop sequel highway patrol comedy troupe shenanigans  en
460885,Mandy,horror action thriller fantasy nicolas cage andrea riseborough linus roache ned dennehy olwen fouéré panos cosmatos kidnapping nightmare revenge surrealism rescue animated scene chainsaw cabin in the woods motorcycle cult film lumberjack cult leader religious cult burning corpse 1980s psychedelic drug demonic  en
612152,Secret Obsession,drama thriller brenda song mike vogel dennis haysbert ashley scott paul sloan peter sullivan unknown  en
537739,Can You Keep a Secret?,romance comedy alexandra daddario tyler hoechlin kimiko glenn laverne cox sunita mani elise duran based on novel or book  en
472815,Buddy Games,comedy josh duhamel dan bakkedahl nick swardson dax shepard james roday rodriguez josh duhamel alcohol sports cabin in the woods childhood friends competitiveness  en
363992,The Wizard of Lies,crime drama history thriller tv movie robert de niro michelle pfeiffer hank azaria kristen connolly lily rabe barry levinson based on novel or book client biography scam ponzi scheme madoff defraud  en
511491,My Soul to Keep,horror thriller parker smerek remington gielniak arielle olkhovsky debra harrison lowe ajmal zaheer ahmad nightmare creature fear home alone presence  en
375262,The Favourite,drama comedy thriller olivia colman emma stone rachel weisz nicholas hoult joe alwyn yorgos lanthimos great britain queen rivalry rabbit lgbt 18th century cousin cousin relationship duchess palace intrigue aristocracy british monarchy war of the spanish succession drop disease queen anne  en
351460,Death Note,crime fantasy horror thriller nat wolff lakeith stanfield willem dafoe margaret qualley shea whigham adam wingard notebook based on manga death anime based on anime live action remake live action anime  en
242606,Keep Watching,thriller horror drama bella thorne chandler riggs natalie martinez ioan gruffudd maya eshet sean carter family secrets murder home invasion found footage  en
558655,Flesh & Blood,horror mystery thriller diana silvers dermot mulroney tembi locke meredith salenger lavetta cannon patrick lussier therapist thanksgiving murder agoraphobia serial killer dead mother internet chat attic father daughter relationship  en
339877,Loving Vincent,animation drama mystery history douglas booth eleanor tomlinson robert gulaczyk helen mccrory saoirse ronan dk welchmanhugh welchman painter artist letter investigation bullying struggling artist 19th century mysterious death controversial artist vincent van gogh  en
333354,Extortion,action adventure crime drama thriller bethany joy lenz danny glover tim griffin eion bailey barkhad abdi phil volken kidnapping bahamas extortion family vacation  en
425505,Kin,sci-fi action myles truitt jack reynor dennis quaid zoë kravitz james franco jonathan bakerjosh baker strip club high technology brother parole detroit michigan  en
550385,Christmas with a View,romance family tv movie kaitlyn leeb scott cavalheiro joseph cannata vivica a. fox patrick duffy justin g. dyck celebrity ski resort christmas  en
438970,Sharknado 5: Global Swarming,action comedy sci-fi tv movie adventure ian ziering tara reid cassandra scerbo masiela lusha olivia newton anthony c. ferrante cataclysm tornado shark attack time travel sequel spoof chainsaw shark absurdist  en
481203,All the Devil's Men,action sylvia hoeks william fichtner gbenga akinnagbe milo gibson elliot cowan matthew hope london england cia bounty hunter terrorist gangster private army u.s. navy seal operative wmd disavowed  en
446791,All the Money in the World,thriller drama crime history michelle williams christopher plummer mark wahlberg romain duris timothy hutton ridley scott rome italy based on novel or book 1970s kidnapping based on true story wealth ransom demand  en
354279,Charming,animation adventure comedy family fantasy music wilmer valderrama demi lovato ashley tisdale avril lavigne g.e.m. ross venokur prince fairy tale princess  en
532812,Robert the Bruce,drama history angus macfadyen anna hutchison zach mcgowan gabriel bateman talitha bateman richard gray scotland family secrets king 14th century mother son relationship medieval history  en
396810,The Last Word,comedy drama shirley maclaine amanda seyfried anne heche thomas sadoski philip baker hall mark pellington suicide attempt vandalism friendship road trip advertising executive obituary radio dj obituary writer essay writer  en
451877,I Think We're Alone Now,sci-fi drama mystery peter dinklage elle fanning paul giamatti charlotte gainsbourg unknown reed morano small town apocalypse woman director librarian human extinction  en
513576,Always Be My Maybe,romance comedy ali wong randall park keanu reeves james saito michelle buteau nahnatchka khan new york city san francisco california restaurant owner widower childhood friends chinese american woman director reconnect rekindled romance childhood sweethearts asian american actor playing themself  en
269795,2:22,sci-fi mystery thriller romance michiel huisman teresa palmer sam reid john waters kerry armstrong paul currie new york city deja vu airport birthday ex girlfriend artist jfk international airport routine premonition new york subway grand central station unusual phenomena star crossed lovers biking strange air traffic controller pattern co workers  en
565743,The Vast of Night,mystery sci-fi thriller drama sierra mccormick jake horowitz bruce davis gail cronauer cheyenne barton andrew patterson small town new mexico basketball ufo tape recorder radio show phone call 1950s telephone switchboard operator audio static  en
400090,The Nightingale,drama thriller aisling franciosi sam claflin baykali ganambarr damon herriman harry greenwood jennifer kent rape australia revenge murder brutality racial prejudice rape and revenge woman director australian aboriginal tasmania 19th century aborigine colonization  en
440376,It Happened One Valentine's,romance comedy tv movie james maslow haley webb brittany underwood lindsay hartley courtney gains jake helgren pop star valentine's day lying  en
401847,Can You Ever Forgive Me?,drama crime comedy melissa mccarthy richard e. grant dolly wells ben falcone gregory korostishevsky marielle heller new york city based on novel or book cat biography based on true story author alcoholic woman director forgery female writer  en
550035,Christmas Made to Order,tv movie romance alexa penavega jonathan bennett jo marie payton jacob young chelsea gilson sam irvin holiday  en
536396,Blackbird,drama susan sarandon kate winslet mia wasikowska sam neill lindsay duncan roger michell terminal illness remake  en
376134,The Discovery,drama romance sci-fi thriller mystery jason segel rooney mara robert redford jesse plemons riley keough charlie mcdowell suicide alternative reality life after death  en
395841,Hold the Dark,thriller mystery crime jeffrey wright alexander skarsgård james badge dale riley keough julian black antelope jeremy saulnier hunter based on novel or book police murder alaska shootout writer soldier dark secret motel room hot spring wolves animal mask graphic violence  en
416153,Arctic Dogs,animation adventure comedy james franco jeremy renner alec baldwin anjelica huston michael madsen aaron woodleydimos vrysellas unknown  en
384756,Rabid,sci-fi horror laura vandervoort benjamin hollingsworth ted atherton hanneke talbot stephen huszar jen soskasylvia soska fashion designer motorcycle crash remake outbreak murder cancer gore rabies woman director medical experiment  en
470114,24 Hours to Live,action sci-fi thriller mystery ethan hawke xu qing paul anderson rutger hauer tyrone keogh brian smrz assassin hallucination south africa reincarnation interpol flashback redemption deadline child kidnapping  en
257785,Tulip Fever,drama romance alicia vikander dane dehaan christoph waltz judi dench jack o'connell justin chadwick painter based on novel or book netherlands period drama tulips portrait painting 17th century  en
371638,The Disaster Artist,comedy drama james franco dave franco seth rogen alison brie ari graynor james franco based on novel or book jealousy immigrant ambition biography based on true story behind the scenes disaster hollywood desire wealthy man strange behavior strange person socially awkward film production  en
395458,Suburbicon,thriller crime drama mystery matt damon julianne moore noah jupe oscar isaac landon gordon george clooney dark comedy  en
286538,Bokeh,drama sci-fi thriller maika monroe matt o'leary arnar jónsson gunnar helgason berglind rós sigurôardóttir geoffrey orthweinandrew sullivan unknown  en
327331,The Dirt,drama music history comedy douglas booth machine gun kelly iwan rheon daniel webber tony cavalero jeff tremaine unknown  en
480572,Bullet Head,drama crime thriller adrien brody antonio banderas john malkovich rory culkin ori pfeffer paul solet drug addiction safe flashback heist dog fighting criminal police detective warehouse  en
551824,Sex Weather,romance drama comedy al'jaleel mcghee amber stonebraker alan burrell martin bannon beaudet unknown jon garcía unknown  en
484437,The Hole in the Ground,horror seána kerslake james quinn markey simone kirby steve wall eoin macken lee cronin paranoia nightmare son forest sinkhole mistrust folk horror rural town  en
464504,A Madea Family Funeral,comedy cassi davis patrice lovely tyler perry jen harper derek morgan tyler perry funeral family secrets family  en
530442,"My Teacher, My Obsession",drama thriller tv movie lucy loken rusty joiner laura bilgeri jana lee hamblin alexandria deberry damián romay unknown  en
